Year,Region,Building Type,gap_lag1
2022,Wellington Region,Healthcare,-0.3311311840172628
2023,Wellington Region,Healthcare,-0.6855792322547885
2024,Wellington Region,Healthcare,-0.3962311485447856
2001,Wellington Region,Industrial,-0.6486292727031859
2002,Wellington Region,Industrial,-0.6321458822758679
2003,Wellington Region,Industrial,-0.6175582417865222
2004,Wellington Region,Industrial,-0.6239325763757897
2005,Wellington Region,Industrial,-0.5355381480091346
2006,Wellington Region,Industrial,-0.6520756197152195
2007,Wellington Region,Industrial,-0.6005717136381037
2008,Wellington Region,Industrial,-0.563575408325427
2009,Wellington Region,Industrial,-0.514107002466428
2010,Wellington Region,Industrial,-0.38780870288218594
2011,Wellington Region,Industrial,-0.23016997889548918
2012,Wellington Region,Industrial,-0.25807608311887265
2013,Wellington Region,Industrial,-0.4395238819522689
2014,Wellington Region,Industrial,-0.8756539517558828
2015,Wellington Region,Industrial,-1.0413997677500682
2016,Wellington Region,Industrial,-1.0384056137578526
2017,Wellington Region,Industrial,-0.7978997831485941
2018,Wellington Region,Industrial,-0.6626808733393794
2019,Wellington Region,Industrial,-0.4826665924389886
2020,Wellington Region,Industrial,-0.31753858145237146
2021,Wellington Region,Industrial,-0.05478809166560339
2022,Wellington Region,Industrial,0.13710545938499408
2023,Wellington Region,Industrial,0.10202668269182169
2024,Wellington Region,Industrial,-0.017744600559996826
2001,Wellington Region,Residential,2.0292699478094818
2002,Wellington Region,Residential,2.0556151589223006
2003,Wellington Region,Residential,2.056111907693694
2004,Wellington Region,Residential,2.1148244615357505
2005,Wellington Region,Residential,2.1453375739505667
2006,Wellington Region,Residential,2.1587716542698594
2007,Wellington Region,Residential,2.1214368261885177
2008,Wellington Region,Residential,2.150913354843638
2009,Wellington Region,Residential,2.1449611971511438
2010,Wellington Region,Residential,2.1070549026214174
2011,Wellington Region,Residential,2.0506899797677605
2012,Wellington Region,Residential,1.89822758639216
2013,Wellington Region,Residential,1.8986679061345093
2014,Wellington Region,Residential,1.9182416995764164
2015,Wellington Region,Residential,1.9554130357020085
2016,Wellington Region,Residential,1.9957685561970102
2017,Wellington Region,Residential,2.053017646240235
2018,Wellington Region,Residential,2.196641605009262
2019,Wellington Region,Residential,2.322862267721387
2020,Wellington Region,Residential,2.4741717280472564
2021,Wellington Region,Residential,2.547378545954949
2022,Wellington Region,Residential,2.6457376868445337
2023,Wellington Region,Residential,2.6794683485358988
2024,Wellington Region,Residential,2.622073727451191
2001,Wellington Region,Sociocultural,-0.07804287485646455
2002,Wellington Region,Sociocultural,-1.0824943535895848
2003,Wellington Region,Sociocultural,-1.0472954864883164
2004,Wellington Region,Sociocultural,-1.036401658661262
2005,Wellington Region,Sociocultural,-0.9138838376785969
2006,Wellington Region,Sociocultural,-0.7125692281440195
2007,Wellington Region,Sociocultural,-0.7437641073339556
2008,Wellington Region,Sociocultural,-0.6752514154070148
2009,Wellington Region,Sociocultural,-0.8817964665917337
2010,Wellington Region,Sociocultural,-0.5210785451615401
2011,Wellington Region,Sociocultural,-0.40273878698245014
2012,Wellington Region,Sociocultural,-0.33536182139794235
2013,Wellington Region,Sociocultural,-0.5797663643387203
2014,Wellington Region,Sociocultural,-0.8438744430197822
2015,Wellington Region,Sociocultural,-0.9046525431491652
2016,Wellington Region,Sociocultural,-0.9684904093929774
2017,Wellington Region,Sociocultural,-0.8411869864021106
2018,Wellington Region,Sociocultural,-0.6974500522660279
2019,Wellington Region,Sociocultural,-0.48786616789348614
2020,Wellington Region,Sociocultural,0.020195096656369316
2021,Wellington Region,Sociocultural,0.1965064864717263
2022,Wellington Region,Sociocultural,0.15433654058286805
2023,Wellington Region,Sociocultural,-0.18844205745539
2024,Wellington Region,Sociocultural,-0.019124814308501215
2001,Wellington Region,Temporary Accommodation,-1.1728140963319937
2002,Wellington Region,Temporary Accommodation,-0.6020982892449318
2003,Wellington Region,Temporary Accommodation,-0.6284435649809517
2004,Wellington Region,Temporary Accommodation,-0.9277717889403512
2005,Wellington Region,Temporary Accommodation,-1.0832424281580693
2006,Wellington Region,Temporary Accommodation,-0.47172832073496807
2007,Wellington Region,Temporary Accommodation,-0.23535248326345126
2008,Wellington Region,Temporary Accommodation,-0.036251662385556216
2009,Wellington Region,Temporary Accommodation,-0.34532410544865044
2010,Wellington Region,Temporary Accommodation,-0.43818697884392677
2011,Wellington Region,Temporary Accommodation,-1.093553277795511
2012,Wellington Region,Temporary Accommodation,-1.4195144760413108
2013,Wellington Region,Temporary Accommodation,-1.6881370081900613
2014,Wellington Region,Temporary Accommodation,-1.659181157412256
2015,Wellington Region,Temporary Accommodation,-1.406003440757324
2016,Wellington Region,Temporary Accommodation,-1.5307117319922767
2017,Wellington Region,Temporary Accommodation,-1.128003249893041
2018,Wellington Region,Temporary Accommodation,-0.9825652209072899
2019,Wellington Region,Temporary Accommodation,-1.0193304804387466
2020,Wellington Region,Temporary Accommodation,-0.9140465698120295
2021,Wellington Region,Temporary Accommodation,-1.2249166793790387
2022,Wellington Region,Temporary Accommodation,-1.1442981850566092
2023,Wellington Region,Temporary Accommodation,-1.3053819955191734
2024,Wellington Region,Temporary Accommodation,-1.492301267688486
